Country or Area,SNA93 Table Code,Sub Group,Item,SNA93 Item Code,Year,Series,Currency,SNA System,Fiscal Year Type,Value,Value Footnotes
France,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1975,30,French franc,1968,Western calendar year,1.63602E+11,
France,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1974,300,1999 FRF euro / euro,1993,Western calendar year,20774956307,
France,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1974,200,1999 FRF euro / euro                    ,1993,Western calendar year,23718311900,
France,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1974,100,French franc,1993,Western calendar year,1.41994E+11,
France,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1974,30,French franc,1968,Western calendar year,1.38314E+11,
France,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1973,300,1999 FRF euro / euro,1993,Western calendar year,16687675837,
France,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1973,200,1999 FRF euro / euro                    ,1993,Western calendar year,19051953444,
France,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1973,100,French franc,1993,Western calendar year,1.14058E+11,
France,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1973,30,French franc,1968,Western calendar year,1.11102E+11,
France,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1972,300,1999 FRF euro / euro,1993,Western calendar year,14367815228,
France,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1972,200,1999 FRF euro / euro                    ,1993,Western calendar year,16403419476,
France,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1972,100,French franc,1993,Western calendar year,98202006221,
France,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1972,30,French franc,1968,Western calendar year,95657000000,
France,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1971,300,1999 FRF euro / euro,1993,Western calendar year,12463862294,
France,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1971,200,1999 FRF euro / euro                    ,1993,Western calendar year,14229718176,
France,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1971,100,French franc,1993,Western calendar year,85188754385,
France,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1971,30,French franc,1968,Western calendar year,82981000000,
France,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1970,300,1999 FRF euro / euro,1993,Western calendar year,10869023839,
France,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1970,200,1999 FRF euro / euro                    ,1993,Western calendar year,12408926096,
France,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1970,100,French franc,1993,Western calendar year,74288256752,
France,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1970,30,French franc,1968,Western calendar year,72363000000,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,2018,1000,Euro,2008,Western calendar year,6.08731E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,2017,1000,Euro,2008,Western calendar year,5.8036E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,2016,1000,Euro,2008,Western calendar year,5.57284E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,2015,1000,Euro,2008,Western calendar year,5.41174E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,2014,1000,Euro,2008,Western calendar year,5.2485E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,2013,1000,Euro,2008,Western calendar year,5.09842E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,2013,300,1999 DEM euro / euro,1993,Western calendar year,4.0886E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,2012,1000,Euro,2008,Western calendar year,4.95324E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,2012,300,1999 DEM euro / euro,1993,Western calendar year,4.0212E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,2011,1000,Euro,2008,Western calendar year,4.78139E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,2011,300,1999 DEM euro / euro,1993,Western calendar year,3.9107E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,2010,1000,Euro,2008,Western calendar year,4.62023E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,2010,300,1999 DEM euro / euro,1993,Western calendar year,3.8018E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,2009,1000,Euro,2008,Western calendar year,4.51997E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,2009,300,1999 DEM euro / euro,1993,Western calendar year,3.7483E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,2008,1000,Euro,2008,Western calendar year,4.40932E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,2008,300,1999 DEM euro / euro,1993,Western calendar year,3.665E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,2007,1000,Euro,2008,Western calendar year,4.23272E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,2007,300,1999 DEM euro / euro,1993,Western calendar year,3.5233E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,2006,1000,Euro,2008,Western calendar year,4.02998E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,2006,300,1999 DEM euro / euro,1993,Western calendar year,3.3583E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,2005,1000,Euro,2008,Western calendar year,3.93134E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,2005,300,1999 DEM euro / euro,1993,Western calendar year,3.2796E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,2004,1000,Euro,2008,Western calendar year,3.86692E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,2004,300,1999 DEM euro / euro,1993,Western calendar year,3.2293E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,2004,200,1999 DEM euro / euro                    ,1993,Western calendar year,3.2364E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,2003,1000,Euro,2008,Western calendar year,3.7968E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,2003,300,1999 DEM euro / euro,1993,Western calendar year,3.1785E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,2003,200,1999 DEM euro / euro                    ,1993,Western calendar year,3.1827E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,2002,1000,Euro,2008,Western calendar year,3.7569E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,2002,300,1999 DEM euro / euro,1993,Western calendar year,3.1612E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,2002,200,1999 DEM euro / euro                    ,1993,Western calendar year,3.166E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,2001,1000,Euro,2008,Western calendar year,3.67707E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,2001,300,1999 DEM euro / euro,1993,Western calendar year,3.1066E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,2001,200,1999 DEM euro / euro                    ,1993,Western calendar year,3.1102E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,2000,1000,Euro,2008,Western calendar year,3.56193E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,2000,300,1999 DEM euro / euro,1993,Western calendar year,3.0134E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,2000,200,1999 DEM euro / euro                    ,1993,Western calendar year,3.0221E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,2000,100,deutsche mark,1993,Western calendar year,5.8982E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1999,1000,Euro,2008,Western calendar year,3.41665E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1999,300,1999 DEM euro / euro,1993,Western calendar year,2.8909E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1999,200,1999 DEM euro / euro                    ,1993,Western calendar year,2.9144E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1999,100,deutsche mark,1993,Western calendar year,5.7019E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1998,1000,Euro,2008,Western calendar year,3.33131E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1998,300,1999 DEM euro / euro,1993,Western calendar year,2.8232E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1998,200,1999 DEM euro / euro                    ,1993,Western calendar year,2.8522E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1998,100,deutsche mark,1993,Western calendar year,5.5805E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1997,1000,Euro,2008,Western calendar year,3.25262E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1997,300,1999 DEM euro / euro,1993,Western calendar year,2.7584E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1997,200,1999 DEM euro / euro                    ,1993,Western calendar year,2.7843E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1997,100,deutsche mark,1993,Western calendar year,5.4449E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1997,10,deutsche mark,1968,Western calendar year,4.715E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1996,1000,Euro,2008,Western calendar year,3.17119E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1996,300,1999 DEM euro / euro,1993,Western calendar year,2.692E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1996,200,1999 DEM euro / euro                    ,1993,Western calendar year,2.7214E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1996,100,deutsche mark,1993,Western calendar year,5.3227E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1996,10,deutsche mark,1968,Western calendar year,4.6099E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1995,1000,Euro,2008,Western calendar year,3.09289E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1995,300,1999 DEM euro / euro,1993,Western calendar year,2.6321E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1995,200,1999 DEM euro / euro                    ,1993,Western calendar year,2.6647E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1995,100,deutsche mark,1993,Western calendar year,5.2115E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1995,10,deutsche mark,1968,Western calendar year,4.5171E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1994,300,1999 DEM euro / euro,1993,Western calendar year,2.5411E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1994,200,1999 DEM euro / euro                    ,1993,Western calendar year,2.5688E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1994,100,deutsche mark,1993,Western calendar year,5.0242E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1994,10,deutsche mark,1968,Western calendar year,4.3544E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1993,300,1999 DEM euro / euro,1993,Western calendar year,2.4424E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1993,200,1999 DEM euro / euro                    ,1993,Western calendar year,2.4672E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1993,100,deutsche mark,1993,Western calendar year,4.8255E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1993,10,deutsche mark,1968,Western calendar year,4.2061E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1992,300,1999 DEM euro / euro,1993,Western calendar year,2.2956E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1992,200,1999 DEM euro / euro                    ,1993,Western calendar year,2.3066E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1992,100,deutsche mark,1993,Western calendar year,4.5111E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1992,10,deutsche mark,1968,Western calendar year,3.9384E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1991,300,1999 DEM euro / euro,1993,Western calendar year,2.1107E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1991,200,1999 DEM euro / euro                    ,1993,Western calendar year,2.1032E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1991,100,deutsche mark,1993,Western calendar year,4.1136E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1991,10,deutsche mark,1968,Western calendar year,3.6115E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1990,300,1999 DEM euro / euro,1993,Western calendar year,1.95715E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1990,200,1999 DEM euro / euro                    ,1993,Western calendar year,1.92556E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1990,100,deutsche mark,1993,Western calendar year,3.7769E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1989,300,1999 DEM euro / euro,1993,Western calendar year,1.80797E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1989,200,1999 DEM euro / euro                    ,1993,Western calendar year,1.78134E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1989,100,deutsche mark,1993,Western calendar year,3.48326E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1988,300,1999 DEM euro / euro,1993,Western calendar year,1.70172E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1988,200,1999 DEM euro / euro                    ,1993,Western calendar year,1.67162E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1988,100,deutsche mark,1993,Western calendar year,3.27938E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1987,300,1999 DEM euro / euro,1993,Western calendar year,1.62654E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1987,200,1999 DEM euro / euro                    ,1993,Western calendar year,1.59435E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1987,100,deutsche mark,1993,Western calendar year,3.14486E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1986,300,1999 DEM euro / euro,1993,Western calendar year,1.56839E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1986,200,1999 DEM euro / euro                    ,1993,Western calendar year,1.53127E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1986,100,deutsche mark,1993,Western calendar year,3.03756E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1985,300,1999 DEM euro / euro,1993,Western calendar year,1.50767E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1985,200,1999 DEM euro / euro                    ,1993,Western calendar year,1.46851E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1985,100,deutsche mark,1993,Western calendar year,2.93368E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1984,300,1999 DEM euro / euro,1993,Western calendar year,1.44564E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1984,200,1999 DEM euro / euro                    ,1993,Western calendar year,1.40586E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1984,100,deutsche mark,1993,Western calendar year,2.8216E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1983,300,1999 DEM euro / euro,1993,Western calendar year,1.36938E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1983,200,1999 DEM euro / euro                    ,1993,Western calendar year,1.33031E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1983,100,deutsche mark,1993,Western calendar year,2.67899E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1982,300,1999 DEM euro / euro,1993,Western calendar year,1.30358E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1982,200,1999 DEM euro / euro                    ,1993,Western calendar year,1.26529E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1982,100,deutsche mark,1993,Western calendar year,2.53889E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1981,300,1999 DEM euro / euro,1993,Western calendar year,1.22128E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1981,200,1999 DEM euro / euro                    ,1993,Western calendar year,1.18556E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1981,100,deutsche mark,1993,Western calendar year,2.37601E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1980,300,1999 DEM euro / euro,1993,Western calendar year,1.12323E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1980,200,1999 DEM euro / euro                    ,1993,Western calendar year,1.09034E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1980,100,deutsche mark,1993,Western calendar year,2.18135E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1979,300,1999 DEM euro / euro,1993,Western calendar year,1.00953E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1979,200,1999 DEM euro / euro                    ,1993,Western calendar year,97771772521,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1979,100,deutsche mark,1993,Western calendar year,1.96699E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1978,300,1999 DEM euro / euro,1993,Western calendar year,92097356004,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1978,200,1999 DEM euro / euro                    ,1993,Western calendar year,89153069337,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1978,100,deutsche mark,1993,Western calendar year,1.79978E+11,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1977,300,1999 DEM euro / euro,1993,Western calendar year,85247763469,
Germany,1.3,Net values: Gross National Income / Gross National Disposable Income / Saving Gross less Consumption of fixed capital,Less: Consumption of fixed capital,K.1,1977,200,1999 DEM euro / euro                    ,1993,Western calendar year,82533217516,
