Country or Area,SNA93 Table Code,Sub Group,Item,SNA93 Item Code,Year,Series,Currency,SNA System,Fiscal Year Type,Value,Value Footnotes
Canada,1.1,Expenditures of the gross domestic product,NPISHs final consumption expenditure,P.3,1994,1000,Canadian dollar,2008,Western calendar year,9981000000,
Canada,1.1,Expenditures of the gross domestic product,NPISHs final consumption expenditure,P.3,1994,200,Canadian dollar,1993,Western calendar year,9310000000,
Canada,1.1,Expenditures of the gross domestic product,NPISHs final consumption expenditure,P.3,1994,100,Canadian dollar                         ,1993,Western calendar year,9310000000,
Canada,1.1,Expenditures of the gross domestic product,General government final consumption expenditure,P.3,1994,1000,Canadian dollar,2008,Western calendar year,1.77728E+11,
Canada,1.1,Expenditures of the gross domestic product,General government final consumption expenditure,P.3,1994,200,Canadian dollar,1993,Western calendar year,1.7159E+11,
Canada,1.1,Expenditures of the gross domestic product,General government final consumption expenditure,P.3,1994,100,Canadian dollar                         ,1993,Western calendar year,1.71094E+11,
Canada,1.1,Expenditures of the gross domestic product,General government final consumption expenditure,P.3,1994,30,Canadian dollar                         ,1968,Western calendar year,1.6913E+11,
Canada,1.1,Expenditures of the gross domestic product,Gross capital formation,P.5,1994,1000,Canadian dollar,2008,Western calendar year,1.54557E+11,
Canada,1.1,Expenditures of the gross domestic product,Gross capital formation,P.5,1994,200,Canadian dollar,1993,Western calendar year,1.45482E+11,
Canada,1.1,Expenditures of the gross domestic product,Gross capital formation,P.5,1994,100,Canadian dollar                         ,1993,Western calendar year,1.45482E+11,
Canada,1.1,Expenditures of the gross domestic product,Gross capital formation,P.5,1994,30,Canadian dollar                         ,1968,Western calendar year,1.39992E+11,
Canada,1.1,Expenditures of the gross domestic product,Equals: GROSS DOMESTIC PRODUCT,B.1*g,1994,1000,Canadian dollar,2008,Western calendar year,7.86584E+11,
Canada,1.1,Expenditures of the gross domestic product,Equals: GROSS DOMESTIC PRODUCT,B.1*g,1994,200,Canadian dollar,1993,Western calendar year,7.70873E+11,
Canada,1.1,Expenditures of the gross domestic product,Equals: GROSS DOMESTIC PRODUCT,B.1*g,1994,100,Canadian dollar                         ,1993,Western calendar year,7.59077E+11,
Canada,1.1,Expenditures of the gross domestic product,Equals: GROSS DOMESTIC PRODUCT,B.1*g,1994,30,Canadian dollar                         ,1968,Western calendar year,7.50482E+11,
Canada,1.1,Expenditures of the gross domestic product,Household final consumption expenditure,P.3,1993,1000,Canadian dollar,2008,Western calendar year,4.17727E+11,
Canada,1.1,Expenditures of the gross domestic product,Household final consumption expenditure,P.3,1993,200,Canadian dollar,1993,Western calendar year,4.19214E+11,
Canada,1.1,Expenditures of the gross domestic product,Household final consumption expenditure,P.3,1993,100,Canadian dollar                         ,1993,Western calendar year,4.08631E+11,
Canada,1.1,Expenditures of the gross domestic product,Household final consumption expenditure,P.3,1993,30,Canadian dollar                         ,1968,Western calendar year,4.19405E+11,
Canada,1.1,Expenditures of the gross domestic product,NPISHs final consumption expenditure,P.3,1993,1000,Canadian dollar,2008,Western calendar year,9737000000,
Canada,1.1,Expenditures of the gross domestic product,NPISHs final consumption expenditure,P.3,1993,200,Canadian dollar,1993,Western calendar year,9005000000,
Canada,1.1,Expenditures of the gross domestic product,NPISHs final consumption expenditure,P.3,1993,100,Canadian dollar                         ,1993,Western calendar year,9005000000,
Canada,1.1,Expenditures of the gross domestic product,General government final consumption expenditure,P.3,1993,1000,Canadian dollar,2008,Western calendar year,1.76799E+11,
Canada,1.1,Expenditures of the gross domestic product,General government final consumption expenditure,P.3,1993,200,Canadian dollar,1993,Western calendar year,1.71163E+11,
Canada,1.1,Expenditures of the gross domestic product,General government final consumption expenditure,P.3,1993,100,Canadian dollar                         ,1993,Western calendar year,1.70662E+11,
Canada,1.1,Expenditures of the gross domestic product,General government final consumption expenditure,P.3,1993,30,Canadian dollar                         ,1968,Western calendar year,1.70251E+11,
Canada,1.1,Expenditures of the gross domestic product,Gross capital formation,P.5,1993,1000,Canadian dollar,2008,Western calendar year,1.3802E+11,
Canada,1.1,Expenditures of the gross domestic product,Gross capital formation,P.5,1993,200,Canadian dollar,1993,Western calendar year,1.29776E+11,
Canada,1.1,Expenditures of the gross domestic product,Gross capital formation,P.5,1993,100,Canadian dollar                         ,1993,Western calendar year,1.29776E+11,
Canada,1.1,Expenditures of the gross domestic product,Gross capital formation,P.5,1993,30,Canadian dollar                         ,1968,Western calendar year,1.26008E+11,
Canada,1.1,Expenditures of the gross domestic product,Equals: GROSS DOMESTIC PRODUCT,B.1*g,1993,1000,Canadian dollar,2008,Western calendar year,7.41593E+11,
Canada,1.1,Expenditures of the gross domestic product,Equals: GROSS DOMESTIC PRODUCT,B.1*g,1993,200,Canadian dollar,1993,Western calendar year,7.27184E+11,
Canada,1.1,Expenditures of the gross domestic product,Equals: GROSS DOMESTIC PRODUCT,B.1*g,1993,100,Canadian dollar                         ,1993,Western calendar year,7.15591E+11,
Canada,1.1,Expenditures of the gross domestic product,Equals: GROSS DOMESTIC PRODUCT,B.1*g,1993,30,Canadian dollar                         ,1968,Western calendar year,7.13313E+11,
Canada,1.1,Expenditures of the gross domestic product,Household final consumption expenditure,P.3,1992,1000,Canadian dollar,2008,Western calendar year,4.02009E+11,
Canada,1.1,Expenditures of the gross domestic product,Household final consumption expenditure,P.3,1992,100,Canadian dollar                         ,1993,Western calendar year,3.92469E+11,
Canada,1.1,Expenditures of the gross domestic product,Household final consumption expenditure,P.3,1992,30,Canadian dollar                         ,1968,Western calendar year,4.02705E+11,
Canada,1.1,Expenditures of the gross domestic product,NPISHs final consumption expenditure,P.3,1992,1000,Canadian dollar,2008,Western calendar year,9464000000,
Canada,1.1,Expenditures of the gross domestic product,NPISHs final consumption expenditure,P.3,1992,100,Canadian dollar                         ,1993,Western calendar year,8463000000,
Canada,1.1,Expenditures of the gross domestic product,General government final consumption expenditure,P.3,1992,1000,Canadian dollar,2008,Western calendar year,1.73858E+11,
Canada,1.1,Expenditures of the gross domestic product,General government final consumption expenditure,P.3,1992,100,Canadian dollar                         ,1993,Western calendar year,1.68331E+11,
Canada,1.1,Expenditures of the gross domestic product,General government final consumption expenditure,P.3,1992,30,Canadian dollar                         ,1968,Western calendar year,1.68806E+11,
Canada,1.1,Expenditures of the gross domestic product,Gross capital formation,P.5,1992,1000,Canadian dollar,2008,Western calendar year,1.32031E+11,
Canada,1.1,Expenditures of the gross domestic product,Gross capital formation,P.5,1992,100,Canadian dollar                         ,1993,Western calendar year,1.24669E+11,
Canada,1.1,Expenditures of the gross domestic product,Gross capital formation,P.5,1992,30,Canadian dollar                         ,1968,Western calendar year,1.20483E+11,
Canada,1.1,Expenditures of the gross domestic product,Equals: GROSS DOMESTIC PRODUCT,B.1*g,1992,1000,Canadian dollar,2008,Western calendar year,7.13312E+11,
Canada,1.1,Expenditures of the gross domestic product,Equals: GROSS DOMESTIC PRODUCT,B.1*g,1992,100,Canadian dollar                         ,1993,Western calendar year,6.89311E+11,
Canada,1.1,Expenditures of the gross domestic product,Equals: GROSS DOMESTIC PRODUCT,B.1*g,1992,30,Canadian dollar                         ,1968,Western calendar year,6.87375E+11,
Canada,1.1,Expenditures of the gross domestic product,Household final consumption expenditure,P.3,1991,1000,Canadian dollar,2008,Western calendar year,3.89772E+11,
Canada,1.1,Expenditures of the gross domestic product,Household final consumption expenditure,P.3,1991,100,Canadian dollar                         ,1993,Western calendar year,3.80688E+11,
Canada,1.1,Expenditures of the gross domestic product,Household final consumption expenditure,P.3,1991,30,Canadian dollar                         ,1968,Western calendar year,3.90135E+11,
Canada,1.1,Expenditures of the gross domestic product,NPISHs final consumption expenditure,P.3,1991,1000,Canadian dollar,2008,Western calendar year,9035000000,
Canada,1.1,Expenditures of the gross domestic product,NPISHs final consumption expenditure,P.3,1991,100,Canadian dollar                         ,1993,Western calendar year,7829000000,
Canada,1.1,Expenditures of the gross domestic product,General government final consumption expenditure,P.3,1991,1000,Canadian dollar,2008,Western calendar year,1.67136E+11,
Canada,1.1,Expenditures of the gross domestic product,General government final consumption expenditure,P.3,1991,100,Canadian dollar                         ,1993,Western calendar year,1.6178E+11,
Canada,1.1,Expenditures of the gross domestic product,General government final consumption expenditure,P.3,1991,30,Canadian dollar                         ,1968,Western calendar year,1.62311E+11,
Canada,1.1,Expenditures of the gross domestic product,Gross capital formation,P.5,1991,1000,Canadian dollar,2008,Western calendar year,1.35732E+11,
Canada,1.1,Expenditures of the gross domestic product,Gross capital formation,P.5,1991,100,Canadian dollar                         ,1993,Western calendar year,1.28739E+11,
Canada,1.1,Expenditures of the gross domestic product,Gross capital formation,P.5,1991,30,Canadian dollar                         ,1968,Western calendar year,1.24461E+11,
Canada,1.1,Expenditures of the gross domestic product,Equals: GROSS DOMESTIC PRODUCT,B.1*g,1991,1000,Canadian dollar,2008,Western calendar year,6.96882E+11,
Canada,1.1,Expenditures of the gross domestic product,Equals: GROSS DOMESTIC PRODUCT,B.1*g,1991,100,Canadian dollar                         ,1993,Western calendar year,6.74642E+11,
Canada,1.1,Expenditures of the gross domestic product,Equals: GROSS DOMESTIC PRODUCT,B.1*g,1991,30,Canadian dollar                         ,1968,Western calendar year,6.72514E+11,
Canada,1.1,Expenditures of the gross domestic product,Household final consumption expenditure,P.3,1990,1000,Canadian dollar,2008,Western calendar year,3.76475E+11,
Canada,1.1,Expenditures of the gross domestic product,Household final consumption expenditure,P.3,1990,100,Canadian dollar                         ,1993,Western calendar year,3.68961E+11,
Canada,1.1,Expenditures of the gross domestic product,Household final consumption expenditure,P.3,1990,30,Canadian dollar                         ,1968,Western calendar year,3.7786E+11,
Canada,1.1,Expenditures of the gross domestic product,NPISHs final consumption expenditure,P.3,1990,1000,Canadian dollar,2008,Western calendar year,8593000000,
Canada,1.1,Expenditures of the gross domestic product,NPISHs final consumption expenditure,P.3,1990,100,Canadian dollar                         ,1993,Western calendar year,7399000000,
Canada,1.1,Expenditures of the gross domestic product,General government final consumption expenditure,P.3,1990,1000,Canadian dollar,2008,Western calendar year,1.55875E+11,
Canada,1.1,Expenditures of the gross domestic product,General government final consumption expenditure,P.3,1990,100,Canadian dollar                         ,1993,Western calendar year,1.50987E+11,
Canada,1.1,Expenditures of the gross domestic product,General government final consumption expenditure,P.3,1990,30,Canadian dollar                         ,1968,Western calendar year,1.51546E+11,
Canada,1.1,Expenditures of the gross domestic product,Gross capital formation,P.5,1990,1000,Canadian dollar,2008,Western calendar year,1.48172E+11,
Canada,1.1,Expenditures of the gross domestic product,Gross capital formation,P.5,1990,100,Canadian dollar                         ,1993,Western calendar year,1.4218E+11,
Canada,1.1,Expenditures of the gross domestic product,Gross capital formation,P.5,1990,30,Canadian dollar                         ,1968,Western calendar year,1.38336E+11,
Canada,1.1,Expenditures of the gross domestic product,Equals: GROSS DOMESTIC PRODUCT,B.1*g,1990,1000,Canadian dollar,2008,Western calendar year,6.90763E+11,
Canada,1.1,Expenditures of the gross domestic product,Equals: GROSS DOMESTIC PRODUCT,B.1*g,1990,100,Canadian dollar                         ,1993,Western calendar year,6.69967E+11,
Canada,1.1,Expenditures of the gross domestic product,Equals: GROSS DOMESTIC PRODUCT,B.1*g,1990,30,Canadian dollar                         ,1968,Western calendar year,6.68181E+11,
Canada,1.1,Expenditures of the gross domestic product,Household final consumption expenditure,P.3,1989,1000,Canadian dollar,2008,Western calendar year,3.57124E+11,
Canada,1.1,Expenditures of the gross domestic product,Household final consumption expenditure,P.3,1989,100,Canadian dollar                         ,1993,Western calendar year,3.50041E+11,
Canada,1.1,Expenditures of the gross domestic product,Household final consumption expenditure,P.3,1989,30,Canadian dollar                         ,1968,Western calendar year,3.5814E+11,
Canada,1.1,Expenditures of the gross domestic product,NPISHs final consumption expenditure,P.3,1989,1000,Canadian dollar,2008,Western calendar year,7958000000,
Canada,1.1,Expenditures of the gross domestic product,NPISHs final consumption expenditure,P.3,1989,100,Canadian dollar                         ,1993,Western calendar year,6768000000,
Canada,1.1,Expenditures of the gross domestic product,General government final consumption expenditure,P.3,1989,1000,Canadian dollar,2008,Western calendar year,1.42508E+11,
Canada,1.1,Expenditures of the gross domestic product,General government final consumption expenditure,P.3,1989,100,Canadian dollar                         ,1993,Western calendar year,1.38039E+11,
Canada,1.1,Expenditures of the gross domestic product,General government final consumption expenditure,P.3,1989,30,Canadian dollar                         ,1968,Western calendar year,1.38578E+11,
Canada,1.1,Expenditures of the gross domestic product,Gross capital formation,P.5,1989,1000,Canadian dollar,2008,Western calendar year,1.58559E+11,
Canada,1.1,Expenditures of the gross domestic product,Gross capital formation,P.5,1989,100,Canadian dollar                         ,1993,Western calendar year,1.53148E+11,
Canada,1.1,Expenditures of the gross domestic product,Gross capital formation,P.5,1989,30,Canadian dollar                         ,1968,Western calendar year,1.49739E+11,
Canada,1.1,Expenditures of the gross domestic product,Equals: GROSS DOMESTIC PRODUCT,B.1*g,1989,1000,Canadian dollar,2008,Western calendar year,6.67349E+11,
Canada,1.1,Expenditures of the gross domestic product,Equals: GROSS DOMESTIC PRODUCT,B.1*g,1989,100,Canadian dollar                         ,1993,Western calendar year,6.47982E+11,
Canada,1.1,Expenditures of the gross domestic product,Equals: GROSS DOMESTIC PRODUCT,B.1*g,1989,30,Canadian dollar                         ,1968,Western calendar year,6.46444E+11,
Canada,1.1,Expenditures of the gross domestic product,Household final consumption expenditure,P.3,1988,1000,Canadian dollar,2008,Western calendar year,3.3111E+11,
Canada,1.1,Expenditures of the gross domestic product,Household final consumption expenditure,P.3,1988,100,Canadian dollar                         ,1993,Western calendar year,3.2411E+11,
Canada,1.1,Expenditures of the gross domestic product,Household final consumption expenditure,P.3,1988,30,Canadian dollar                         ,1968,Western calendar year,3.31304E+11,
Canada,1.1,Expenditures of the gross domestic product,NPISHs final consumption expenditure,P.3,1988,1000,Canadian dollar,2008,Western calendar year,7130000000,
Canada,1.1,Expenditures of the gross domestic product,NPISHs final consumption expenditure,P.3,1988,100,Canadian dollar                         ,1993,Western calendar year,5984000000,
Canada,1.1,Expenditures of the gross domestic product,General government final consumption expenditure,P.3,1988,1000,Canadian dollar,2008,Western calendar year,1.3131E+11,
Canada,1.1,Expenditures of the gross domestic product,General government final consumption expenditure,P.3,1988,100,Canadian dollar                         ,1993,Western calendar year,1.27486E+11,
Canada,1.1,Expenditures of the gross domestic product,General government final consumption expenditure,P.3,1988,30,Canadian dollar                         ,1968,Western calendar year,1.27982E+11,
Canada,1.1,Expenditures of the gross domestic product,Gross capital formation,P.5,1988,1000,Canadian dollar,2008,Western calendar year,1.47358E+11,
Canada,1.1,Expenditures of the gross domestic product,Gross capital formation,P.5,1988,100,Canadian dollar                         ,1993,Western calendar year,1.40143E+11,
Canada,1.1,Expenditures of the gross domestic product,Gross capital formation,P.5,1988,30,Canadian dollar                         ,1968,Western calendar year,1.37129E+11,
Canada,1.1,Expenditures of the gross domestic product,Equals: GROSS DOMESTIC PRODUCT,B.1*g,1988,1000,Canadian dollar,2008,Western calendar year,6.22756E+11,
Canada,1.1,Expenditures of the gross domestic product,Equals: GROSS DOMESTIC PRODUCT,B.1*g,1988,100,Canadian dollar                         ,1993,Western calendar year,6.03742E+11,
Canada,1.1,Expenditures of the gross domestic product,Equals: GROSS DOMESTIC PRODUCT,B.1*g,1988,30,Canadian dollar                         ,1968,Western calendar year,6.02433E+11,
Canada,1.1,Expenditures of the gross domestic product,Household final consumption expenditure,P.3,1987,1000,Canadian dollar,2008,Western calendar year,3.06202E+11,
Canada,1.1,Expenditures of the gross domestic product,Household final consumption expenditure,P.3,1987,100,Canadian dollar                         ,1993,Western calendar year,2.9954E+11,
Canada,1.1,Expenditures of the gross domestic product,Household final consumption expenditure,P.3,1987,30,Canadian dollar                         ,1968,Western calendar year,3.06047E+11,
Canada,1.1,Expenditures of the gross domestic product,NPISHs final consumption expenditure,P.3,1987,1000,Canadian dollar,2008,Western calendar year,6584000000,
Canada,1.1,Expenditures of the gross domestic product,NPISHs final consumption expenditure,P.3,1987,100,Canadian dollar                         ,1993,Western calendar year,5413000000,
Canada,1.1,Expenditures of the gross domestic product,General government final consumption expenditure,P.3,1987,1000,Canadian dollar,2008,Western calendar year,1.20887E+11,
Canada,1.1,Expenditures of the gross domestic product,General government final consumption expenditure,P.3,1987,100,Canadian dollar                         ,1993,Western calendar year,1.17499E+11,
Canada,1.1,Expenditures of the gross domestic product,General government final consumption expenditure,P.3,1987,30,Canadian dollar                         ,1968,Western calendar year,1.17964E+11,
Canada,1.1,Expenditures of the gross domestic product,Gross capital formation,P.5,1987,1000,Canadian dollar,2008,Western calendar year,1.27374E+11,
Canada,1.1,Expenditures of the gross domestic product,Gross capital formation,P.5,1987,100,Canadian dollar                         ,1993,Western calendar year,1.23463E+11,
Canada,1.1,Expenditures of the gross domestic product,Gross capital formation,P.5,1987,30,Canadian dollar                         ,1968,Western calendar year,1.21061E+11,
Canada,1.1,Expenditures of the gross domestic product,Equals: GROSS DOMESTIC PRODUCT,B.1*g,1987,1000,Canadian dollar,2008,Western calendar year,5.68882E+11,
Canada,1.1,Expenditures of the gross domestic product,Equals: GROSS DOMESTIC PRODUCT,B.1*g,1987,100,Canadian dollar                         ,1993,Western calendar year,5.50711E+11,
Canada,1.1,Expenditures of the gross domestic product,Equals: GROSS DOMESTIC PRODUCT,B.1*g,1987,30,Canadian dollar                         ,1968,Western calendar year,5.49868E+11,
Canada,1.1,Expenditures of the gross domestic product,Household final consumption expenditure,P.3,1986,1000,Canadian dollar,2008,Western calendar year,2.83278E+11,
Canada,1.1,Expenditures of the gross domestic product,Household final consumption expenditure,P.3,1986,100,Canadian dollar                         ,1993,Western calendar year,2.77003E+11,
Canada,1.1,Expenditures of the gross domestic product,Household final consumption expenditure,P.3,1986,30,Canadian dollar                         ,1968,Western calendar year,2.82936E+11,
Canada,1.1,Expenditures of the gross domestic product,NPISHs final consumption expenditure,P.3,1986,1000,Canadian dollar,2008,Western calendar year,6146000000,
Canada,1.1,Expenditures of the gross domestic product,NPISHs final consumption expenditure,P.3,1986,100,Canadian dollar                         ,1993,Western calendar year,4965000000,
Canada,1.1,Expenditures of the gross domestic product,General government final consumption expenditure,P.3,1986,1000,Canadian dollar,2008,Western calendar year,1.14135E+11,
Canada,1.1,Expenditures of the gross domestic product,General government final consumption expenditure,P.3,1986,100,Canadian dollar                         ,1993,Western calendar year,1.11032E+11,
Canada,1.1,Expenditures of the gross domestic product,General government final consumption expenditure,P.3,1986,30,Canadian dollar                         ,1968,Western calendar year,1.11482E+11,
Canada,1.1,Expenditures of the gross domestic product,Gross capital formation,P.5,1986,1000,Canadian dollar,2008,Western calendar year,1.1418E+11,
Canada,1.1,Expenditures of the gross domestic product,Gross capital formation,P.5,1986,100,Canadian dollar                         ,1993,Western calendar year,1.08133E+11,
Canada,1.1,Expenditures of the gross domestic product,Gross capital formation,P.5,1986,30,Canadian dollar                         ,1968,Western calendar year,1.05972E+11,
Canada,1.1,Expenditures of the gross domestic product,Equals: GROSS DOMESTIC PRODUCT,B.1*g,1986,1000,Canadian dollar,2008,Western calendar year,5.21971E+11,
Canada,1.1,Expenditures of the gross domestic product,Equals: GROSS DOMESTIC PRODUCT,B.1*g,1986,100,Canadian dollar                         ,1993,Western calendar year,5.04897E+11,
Canada,1.1,Expenditures of the gross domestic product,Equals: GROSS DOMESTIC PRODUCT,B.1*g,1986,30,Canadian dollar                         ,1968,Western calendar year,5.04152E+11,
Canada,1.1,Expenditures of the gross domestic product,Household final consumption expenditure,P.3,1985,1000,Canadian dollar,2008,Western calendar year,2.62421E+11,
Canada,1.1,Expenditures of the gross domestic product,Household final consumption expenditure,P.3,1985,100,Canadian dollar                         ,1993,Western calendar year,2.56106E+11,
Canada,1.1,Expenditures of the gross domestic product,Household final consumption expenditure,P.3,1985,30,Canadian dollar                         ,1968,Western calendar year,2.61727E+11,
Canada,1.1,Expenditures of the gross domestic product,NPISHs final consumption expenditure,P.3,1985,1000,Canadian dollar,2008,Western calendar year,5779000000,
Canada,1.1,Expenditures of the gross domestic product,NPISHs final consumption expenditure,P.3,1985,100,Canadian dollar                         ,1993,Western calendar year,4722000000,
Canada,1.1,Expenditures of the gross domestic product,General government final consumption expenditure,P.3,1985,1000,Canadian dollar,2008,Western calendar year,1.07973E+11,
Canada,1.1,Expenditures of the gross domestic product,General government final consumption expenditure,P.3,1985,100,Canadian dollar                         ,1993,Western calendar year,1.05706E+11,
Canada,1.1,Expenditures of the gross domestic product,General government final consumption expenditure,P.3,1985,30,Canadian dollar                         ,1968,Western calendar year,1.06065E+11,
Canada,1.1,Expenditures of the gross domestic product,Gross capital formation,P.5,1985,1000,Canadian dollar,2008,Western calendar year,1.0768E+11,
Canada,1.1,Expenditures of the gross domestic product,Gross capital formation,P.5,1985,100,Canadian dollar                         ,1993,Western calendar year,1.01567E+11,
Canada,1.1,Expenditures of the gross domestic product,Gross capital formation,P.5,1985,30,Canadian dollar                         ,1968,Western calendar year,99736000000,
Canada,1.1,Expenditures of the gross domestic product,Equals: GROSS DOMESTIC PRODUCT,B.1*g,1985,1000,Canadian dollar,2008,Western calendar year,4.95622E+11,
Canada,1.1,Expenditures of the gross domestic product,Equals: GROSS DOMESTIC PRODUCT,B.1*g,1985,100,Canadian dollar                         ,1993,Western calendar year,4.78829E+11,
Canada,1.1,Expenditures of the gross domestic product,Equals: GROSS DOMESTIC PRODUCT,B.1*g,1985,30,Canadian dollar                         ,1968,Western calendar year,4.78254E+11,
Canada,1.1,Expenditures of the gross domestic product,Household final consumption expenditure,P.3,1984,1000,Canadian dollar,2008,Western calendar year,2.40726E+11,
Canada,1.1,Expenditures of the gross domestic product,Household final consumption expenditure,P.3,1984,100,Canadian dollar                         ,1993,Western calendar year,2.34638E+11,
Canada,1.1,Expenditures of the gross domestic product,Household final consumption expenditure,P.3,1984,30,Canadian dollar                         ,1968,Western calendar year,2.39826E+11,
Canada,1.1,Expenditures of the gross domestic product,NPISHs final consumption expenditure,P.3,1984,1000,Canadian dollar,2008,Western calendar year,5308000000,
Canada,1.1,Expenditures of the gross domestic product,NPISHs final consumption expenditure,P.3,1984,100,Canadian dollar                         ,1993,Western calendar year,4292000000,
Canada,1.1,Expenditures of the gross domestic product,General government final consumption expenditure,P.3,1984,1000,Canadian dollar,2008,Western calendar year,99952000000,
Canada,1.1,Expenditures of the gross domestic product,General government final consumption expenditure,P.3,1984,100,Canadian dollar                         ,1993,Western calendar year,97735000000,
Canada,1.1,Expenditures of the gross domestic product,General government final consumption expenditure,P.3,1984,30,Canadian dollar                         ,1968,Western calendar year,98117000000,
Canada,1.1,Expenditures of the gross domestic product,Gross capital formation,P.5,1984,1000,Canadian dollar,2008,Western calendar year,96839000000,
Canada,1.1,Expenditures of the gross domestic product,Gross capital formation,P.5,1984,100,Canadian dollar                         ,1993,Western calendar year,92204000000,
Canada,1.1,Expenditures of the gross domestic product,Gross capital formation,P.5,1984,30,Canadian dollar                         ,1968,Western calendar year,90594000000,
Canada,1.1,Expenditures of the gross domestic product,Equals: GROSS DOMESTIC PRODUCT,B.1*g,1984,1000,Canadian dollar,2008,Western calendar year,4.5832E+11,
Canada,1.1,Expenditures of the gross domestic product,Equals: GROSS DOMESTIC PRODUCT,B.1*g,1984,100,Canadian dollar                         ,1993,Western calendar year,4.43343E+11,
Canada,1.1,Expenditures of the gross domestic product,Equals: GROSS DOMESTIC PRODUCT,B.1*g,1984,30,Canadian dollar                         ,1968,Western calendar year,4.4301E+11,
Canada,1.1,Expenditures of the gross domestic product,Household final consumption expenditure,P.3,1983,1000,Canadian dollar,2008,Western calendar year,2.214E+11,
Canada,1.1,Expenditures of the gross domestic product,Household final consumption expenditure,P.3,1983,100,Canadian dollar                         ,1993,Western calendar year,2.15261E+11,
Canada,1.1,Expenditures of the gross domestic product,Household final consumption expenditure,P.3,1983,30,Canadian dollar                         ,1968,Western calendar year,2.19941E+11,
Canada,1.1,Expenditures of the gross domestic product,NPISHs final consumption expenditure,P.3,1983,1000,Canadian dollar,2008,Western calendar year,5009000000,
Canada,1.1,Expenditures of the gross domestic product,NPISHs final consumption expenditure,P.3,1983,100,Canadian dollar                         ,1993,Western calendar year,3873000000,
Canada,1.1,Expenditures of the gross domestic product,General government final consumption expenditure,P.3,1983,1000,Canadian dollar,2008,Western calendar year,95191000000,
Canada,1.1,Expenditures of the gross domestic product,General government final consumption expenditure,P.3,1983,100,Canadian dollar                         ,1993,Western calendar year,93049000000,
Canada,1.1,Expenditures of the gross domestic product,General government final consumption expenditure,P.3,1983,30,Canadian dollar                         ,1968,Western calendar year,93362000000,
Canada,1.1,Expenditures of the gross domestic product,Gross capital formation,P.5,1983,1000,Canadian dollar,2008,Western calendar year,85197000000,
Canada,1.1,Expenditures of the gross domestic product,Gross capital formation,P.5,1983,100,Canadian dollar                         ,1993,Western calendar year,81343000000,
Canada,1.1,Expenditures of the gross domestic product,Gross capital formation,P.5,1983,30,Canadian dollar                         ,1968,Western calendar year,79996000000,
Canada,1.1,Expenditures of the gross domestic product,Equals: GROSS DOMESTIC PRODUCT,B.1*g,1983,1000,Canadian dollar,2008,Western calendar year,4.19409E+11,
Canada,1.1,Expenditures of the gross domestic product,Equals: GROSS DOMESTIC PRODUCT,B.1*g,1983,100,Canadian dollar                         ,1993,Western calendar year,4.05451E+11,
Canada,1.1,Expenditures of the gross domestic product,Equals: GROSS DOMESTIC PRODUCT,B.1*g,1983,30,Canadian dollar                         ,1968,Western calendar year,4.05225E+11,
Canada,1.1,Expenditures of the gross domestic product,Household final consumption expenditure,P.3,1982,1000,Canadian dollar,2008,Western calendar year,2.01762E+11,
Canada,1.1,Expenditures of the gross domestic product,Household final consumption expenditure,P.3,1982,100,Canadian dollar                         ,1993,Western calendar year,1.96516E+11,
Canada,1.1,Expenditures of the gross domestic product,Household final consumption expenditure,P.3,1982,30,Canadian dollar                         ,1968,Western calendar year,2.00698E+11,
Canada,1.1,Expenditures of the gross domestic product,NPISHs final consumption expenditure,P.3,1982,1000,Canadian dollar,2008,Western calendar year,4701000000,
Canada,1.1,Expenditures of the gross domestic product,NPISHs final consumption expenditure,P.3,1982,100,Canadian dollar                         ,1993,Western calendar year,3460000000,
Canada,1.1,Expenditures of the gross domestic product,General government final consumption expenditure,P.3,1982,1000,Canadian dollar,2008,Western calendar year,88826000000,
Canada,1.1,Expenditures of the gross domestic product,General government final consumption expenditure,P.3,1982,100,Canadian dollar                         ,1993,Western calendar year,86607000000,
Canada,1.1,Expenditures of the gross domestic product,General government final consumption expenditure,P.3,1982,30,Canadian dollar                         ,1968,Western calendar year,86928000000,
Canada,1.1,Expenditures of the gross domestic product,Gross capital formation,P.5,1982,1000,Canadian dollar,2008,Western calendar year,77345000000,
Canada,1.1,Expenditures of the gross domestic product,Gross capital formation,P.5,1982,100,Canadian dollar                         ,1993,Western calendar year,73280000000,
Canada,1.1,Expenditures of the gross domestic product,Gross capital formation,P.5,1982,30,Canadian dollar                         ,1968,Western calendar year,72113000000,
Canada,1.1,Expenditures of the gross domestic product,Equals: GROSS DOMESTIC PRODUCT,B.1*g,1982,1000,Canadian dollar,2008,Western calendar year,3.86707E+11,
Canada,1.1,Expenditures of the gross domestic product,Equals: GROSS DOMESTIC PRODUCT,B.1*g,1982,100,Canadian dollar                         ,1993,Western calendar year,3.74844E+11,
Canada,1.1,Expenditures of the gross domestic product,Equals: GROSS DOMESTIC PRODUCT,B.1*g,1982,30,Canadian dollar                         ,1968,Western calendar year,3.74719E+11,
Canada,1.1,Expenditures of the gross domestic product,Household final consumption expenditure,P.3,1981,1000,Canadian dollar,2008,Western calendar year,1.8829E+11,
Canada,1.1,Expenditures of the gross domestic product,Household final consumption expenditure,P.3,1981,100,Canadian dollar                         ,1993,Western calendar year,1.83434E+11,
