"Country or Area","SNA93 Table Code","Sub Group","Item","SNA93 Item Code","Year","Series","Currency","SNA System","Fiscal Year Type","Value","Value Footnotes"
"Canada","4.9","II.2 Secondary distribution of income account - Uses","Current taxes on income, wealth, etc.","D.5","1970","100","Canadian dollar                         ","1993","Western calendar year","9069000000",""
"France","4.9","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2018","1000","Euro","2008","Western calendar year","193210000000",""
"France","4.9","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","2018","1000","Euro","2008","Western calendar year","121322000000",""
"France","4.9","II.2 Secondary distribution of income account - Uses","Current taxes on income, wealth, etc.","D.5","2018","1000","Euro","2008","Western calendar year","248291000000",""
"France","4.9","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2017","1000","Euro","2008","Western calendar year","188555000000",""
"France","4.9","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","2017","1000","Euro","2008","Western calendar year","121644000000",""
"France","4.9","II.2 Secondary distribution of income account - Uses","Current taxes on income, wealth, etc.","D.5","2017","1000","Euro","2008","Western calendar year","226565000000",""
"France","4.9","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2016","1000","Euro","2008","Western calendar year","183928000000",""
"France","4.9","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","2016","1000","Euro","2008","Western calendar year","120126000000",""
"France","4.9","II.2 Secondary distribution of income account - Uses","Current taxes on income, wealth, etc.","D.5","2016","1000","Euro","2008","Western calendar year","221217000000",""
"France","4.9","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2015","1000","Euro","2008","Western calendar year","179840000000",""
"France","4.9","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","2015","1000","Euro","2008","Western calendar year","120375000000",""
"France","4.9","II.2 Secondary distribution of income account - Uses","Current taxes on income, wealth, etc.","D.5","2015","1000","Euro","2008","Western calendar year","219305000000",""
"France","4.9","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2014","1000","Euro","2008","Western calendar year","176012000000",""
"France","4.9","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","2014","1000","Euro","2008","Western calendar year","120814000000",""
"France","4.9","II.2 Secondary distribution of income account - Uses","Current taxes on income, wealth, etc.","D.5","2014","1000","Euro","2008","Western calendar year","215626000000",""
"France","4.9","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2013","1000","Euro","2008","Western calendar year","173573000000",""
"France","4.9","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","2013","1000","Euro","2008","Western calendar year","119433000000",""
"France","4.9","II.2 Secondary distribution of income account - Uses","Current taxes on income, wealth, etc.","D.5","2013","1000","Euro","2008","Western calendar year","212060000000",""
"France","4.9","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2012","1000","Euro","2008","Western calendar year","172086000000",""
"France","4.9","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","2012","1000","Euro","2008","Western calendar year","123025000000",""
"France","4.9","II.2 Secondary distribution of income account - Uses","Current taxes on income, wealth, etc.","D.5","2012","1000","Euro","2008","Western calendar year","202082000000",""
"France","4.9","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2011","1000","Euro","2008","Western calendar year","168260000000",""
"France","4.9","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2011","300","1999 FRF euro / euro","1993","Western calendar year","161673000000",""
"France","4.9","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","2011","1000","Euro","2008","Western calendar year","122248000000",""
"France","4.9","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","2011","300","1999 FRF euro / euro","1993","Western calendar year","121102000000",""
"France","4.9","II.2 Secondary distribution of income account - Uses","Current taxes on income, wealth, etc.","D.5","2011","1000","Euro","2008","Western calendar year","185530000000",""
"France","4.9","II.2 Secondary distribution of income account - Uses","Current taxes on income, wealth, etc.","D.5","2011","300","1999 FRF euro / euro","1993","Western calendar year","175125000000",""
"France","4.9","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2010","1000","Euro","2008","Western calendar year","161920000000",""
"France","4.9","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2010","300","1999 FRF euro / euro","1993","Western calendar year","156166000000",""
"France","4.9","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","2010","1000","Euro","2008","Western calendar year","121924000000",""
"France","4.9","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","2010","300","1999 FRF euro / euro","1993","Western calendar year","118346270000",""
"France","4.9","II.2 Secondary distribution of income account - Uses","Current taxes on income, wealth, etc.","D.5","2010","1000","Euro","2008","Western calendar year","175991000000",""
"France","4.9","II.2 Secondary distribution of income account - Uses","Current taxes on income, wealth, etc.","D.5","2010","300","1999 FRF euro / euro","1993","Western calendar year","164252000000",""
"France","4.9","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2009","1000","Euro","2008","Western calendar year","161407000000",""
"France","4.9","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2009","300","1999 FRF euro / euro","1993","Western calendar year","156850000000",""
"France","4.9","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","2009","1000","Euro","2008","Western calendar year","119721000000",""
"France","4.9","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","2009","300","1999 FRF euro / euro","1993","Western calendar year","116073600000",""
"France","4.9","II.2 Secondary distribution of income account - Uses","Current taxes on income, wealth, etc.","D.5","2009","1000","Euro","2008","Western calendar year","171704000000",""
"France","4.9","II.2 Secondary distribution of income account - Uses","Current taxes on income, wealth, etc.","D.5","2009","300","1999 FRF euro / euro","1993","Western calendar year","159843000000",""
"France","4.9","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2008","1000","Euro","2008","Western calendar year","167410000000",""
"France","4.9","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2008","300","1999 FRF euro / euro","1993","Western calendar year","164269000000",""
"France","4.9","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","2008","1000","Euro","2008","Western calendar year","130454000000",""
"France","4.9","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","2008","300","1999 FRF euro / euro","1993","Western calendar year","124299900000",""
"France","4.9","II.2 Secondary distribution of income account - Uses","Current taxes on income, wealth, etc.","D.5","2008","1000","Euro","2008","Western calendar year","177719000000",""
"France","4.9","II.2 Secondary distribution of income account - Uses","Current taxes on income, wealth, etc.","D.5","2008","300","1999 FRF euro / euro","1993","Western calendar year","167427000000",""
"France","4.9","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2007","1000","Euro","2008","Western calendar year","157263000000",""
"France","4.9","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2007","300","1999 FRF euro / euro","1993","Western calendar year","156417340000",""
"France","4.9","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","2007","1000","Euro","2008","Western calendar year","128932000000",""
"France","4.9","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","2007","300","1999 FRF euro / euro","1993","Western calendar year","122955710000",""
"France","4.9","II.2 Secondary distribution of income account - Uses","Current taxes on income, wealth, etc.","D.5","2007","1000","Euro","2008","Western calendar year","167738000000",""
"France","4.9","II.2 Secondary distribution of income account - Uses","Current taxes on income, wealth, etc.","D.5","2007","300","1999 FRF euro / euro","1993","Western calendar year","159513000000",""
"France","4.9","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2006","1000","Euro","2008","Western calendar year","145853000000",""
"France","4.9","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2006","300","1999 FRF euro / euro","1993","Western calendar year","146111080000",""
"France","4.9","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","2006","1000","Euro","2008","Western calendar year","124179000000",""
"France","4.9","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","2006","300","1999 FRF euro / euro","1993","Western calendar year","118294370000",""
"France","4.9","II.2 Secondary distribution of income account - Uses","Current taxes on income, wealth, etc.","D.5","2006","1000","Euro","2008","Western calendar year","162746000000",""
"France","4.9","II.2 Secondary distribution of income account - Uses","Current taxes on income, wealth, etc.","D.5","2006","300","1999 FRF euro / euro","1993","Western calendar year","157537000000",""
"France","4.9","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2005","1000","Euro","2008","Western calendar year","136285000000",""
"France","4.9","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2005","300","1999 FRF euro / euro","1993","Western calendar year","137471400000",""
"France","4.9","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","2005","1000","Euro","2008","Western calendar year","119540000000",""
"France","4.9","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","2005","300","1999 FRF euro / euro","1993","Western calendar year","113869200000",""
"France","4.9","II.2 Secondary distribution of income account - Uses","Current taxes on income, wealth, etc.","D.5","2005","1000","Euro","2008","Western calendar year","156611000000",""
"France","4.9","II.2 Secondary distribution of income account - Uses","Current taxes on income, wealth, etc.","D.5","2005","300","1999 FRF euro / euro","1993","Western calendar year","152818000000",""
"France","4.9","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2004","1000","Euro","2008","Western calendar year","129480000000",""
"France","4.9","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2004","300","1999 FRF euro / euro","1993","Western calendar year","130731200000",""
"France","4.9","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","2004","1000","Euro","2008","Western calendar year","119465000000",""
"France","4.9","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","2004","300","1999 FRF euro / euro","1993","Western calendar year","112670100000",""
"France","4.9","II.2 Secondary distribution of income account - Uses","Current taxes on income, wealth, etc.","D.5","2004","1000","Euro","2008","Western calendar year","148200000000",""
"France","4.9","II.2 Secondary distribution of income account - Uses","Current taxes on income, wealth, etc.","D.5","2004","300","1999 FRF euro / euro","1993","Western calendar year","144603000000",""
"France","4.9","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2003","1000","Euro","2008","Western calendar year","122605000000",""
"France","4.9","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2003","300","1999 FRF euro / euro","1993","Western calendar year","123970900000",""
"France","4.9","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2003","200","1999 FRF euro / euro                    ","1993","Western calendar year","139009000000","1"
"France","4.9","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","2003","1000","Euro","2008","Western calendar year","115443000000",""
"France","4.9","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","2003","300","1999 FRF euro / euro","1993","Western calendar year","110097600000",""
"France","4.9","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","2003","200","1999 FRF euro / euro                    ","1993","Western calendar year","111163000000","2"
"France","4.9","II.2 Secondary distribution of income account - Uses","Current taxes on income, wealth, etc.","D.5","2003","1000","Euro","2008","Western calendar year","143813000000",""
"France","4.9","II.2 Secondary distribution of income account - Uses","Current taxes on income, wealth, etc.","D.5","2003","300","1999 FRF euro / euro","1993","Western calendar year","140402000000",""
"France","4.9","II.2 Secondary distribution of income account - Uses","Current taxes on income, wealth, etc.","D.5","2003","200","1999 FRF euro / euro                    ","1993","Western calendar year","140143000000",""
"France","4.9","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2002","1000","Euro","2008","Western calendar year","117808000000",""
"France","4.9","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2002","300","1999 FRF euro / euro","1993","Western calendar year","120035400000",""
"France","4.9","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2002","200","1999 FRF euro / euro                    ","1993","Western calendar year","133323000000","1"
"France","4.9","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","2002","1000","Euro","2008","Western calendar year","114532000000",""
"France","4.9","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","2002","300","1999 FRF euro / euro","1993","Western calendar year","110533200000",""
"France","4.9","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","2002","200","1999 FRF euro / euro                    ","1993","Western calendar year","106113000000","2"
"France","4.9","II.2 Secondary distribution of income account - Uses","Current taxes on income, wealth, etc.","D.5","2002","1000","Euro","2008","Western calendar year","138842000000",""
"France","4.9","II.2 Secondary distribution of income account - Uses","Current taxes on income, wealth, etc.","D.5","2002","300","1999 FRF euro / euro","1993","Western calendar year","135970000000",""
"France","4.9","II.2 Secondary distribution of income account - Uses","Current taxes on income, wealth, etc.","D.5","2002","200","1999 FRF euro / euro                    ","1993","Western calendar year","135723000000",""
"France","4.9","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2001","1000","Euro","2008","Western calendar year","114980000000",""
"France","4.9","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2001","300","1999 FRF euro / euro","1993","Western calendar year","117063600000",""
"France","4.9","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2001","200","1999 FRF euro / euro                    ","1993","Western calendar year","126832000000","1"
"France","4.9","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","2001","1000","Euro","2008","Western calendar year","111182000000",""
"France","4.9","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","2001","300","1999 FRF euro / euro","1993","Western calendar year","108910400000",""
"France","4.9","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","2001","200","1999 FRF euro / euro                    ","1993","Western calendar year","101858000000","2"
"France","4.9","II.2 Secondary distribution of income account - Uses","Current taxes on income, wealth, etc.","D.5","2001","1000","Euro","2008","Western calendar year","139674000000",""
"France","4.9","II.2 Secondary distribution of income account - Uses","Current taxes on income, wealth, etc.","D.5","2001","300","1999 FRF euro / euro","1993","Western calendar year","136474000000",""
"France","4.9","II.2 Secondary distribution of income account - Uses","Current taxes on income, wealth, etc.","D.5","2001","200","1999 FRF euro / euro                    ","1993","Western calendar year","136492000000",""
"France","4.9","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2000","1000","Euro","2008","Western calendar year","106847000000",""
"France","4.9","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2000","300","1999 FRF euro / euro","1993","Western calendar year","110887700000",""
"France","4.9","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","2000","200","1999 FRF euro / euro                    ","1993","Western calendar year","123422000000","1"
"France","4.9","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","2000","1000","Euro","2008","Western calendar year","105216000000",""
"France","4.9","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","2000","300","1999 FRF euro / euro","1993","Western calendar year","100952000000",""
"France","4.9","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","2000","200","1999 FRF euro / euro                    ","1993","Western calendar year","96099000000","2"
"France","4.9","II.2 Secondary distribution of income account - Uses","Current taxes on income, wealth, etc.","D.5","2000","1000","Euro","2008","Western calendar year","134096000000",""
"France","4.9","II.2 Secondary distribution of income account - Uses","Current taxes on income, wealth, etc.","D.5","2000","300","1999 FRF euro / euro","1993","Western calendar year","133208000000",""
"France","4.9","II.2 Secondary distribution of income account - Uses","Current taxes on income, wealth, etc.","D.5","2000","200","1999 FRF euro / euro                    ","1993","Western calendar year","133360000000",""
"France","4.9","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","1999","1000","Euro","2008","Western calendar year","99837000000",""
"France","4.9","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","1999","300","1999 FRF euro / euro","1993","Western calendar year","103550600000",""
"France","4.9","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","1999","200","1999 FRF euro / euro                    ","1993","Western calendar year","119391000000","1"
"France","4.9","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","1999","1000","Euro","2008","Western calendar year","99736000000",""
"France","4.9","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","1999","300","1999 FRF euro / euro","1993","Western calendar year","97677300000",""
"France","4.9","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","1999","200","1999 FRF euro / euro                    ","1993","Western calendar year","90931000000","2"
"France","4.9","II.2 Secondary distribution of income account - Uses","Current taxes on income, wealth, etc.","D.5","1999","1000","Euro","2008","Western calendar year","128548000000",""
"France","4.9","II.2 Secondary distribution of income account - Uses","Current taxes on income, wealth, etc.","D.5","1999","300","1999 FRF euro / euro","1993","Western calendar year","127572000000",""
"France","4.9","II.2 Secondary distribution of income account - Uses","Current taxes on income, wealth, etc.","D.5","1999","200","1999 FRF euro / euro                    ","1993","Western calendar year","127264000000",""
"France","4.9","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","1998","1000","Euro","2008","Western calendar year","98672000000",""
"France","4.9","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","1998","300","1999 FRF euro / euro","1993","Western calendar year","101644600000",""
"France","4.9","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","1998","200","1999 FRF euro / euro                    ","1993","Western calendar year","116125000000","1"
"France","4.9","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","1998","1000","Euro","2008","Western calendar year","94923000000",""
"France","4.9","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","1998","300","1999 FRF euro / euro","1993","Western calendar year","94216200000",""
"France","4.9","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","1998","200","1999 FRF euro / euro                    ","1993","Western calendar year","90887000000","2"
"France","4.9","II.2 Secondary distribution of income account - Uses","Current taxes on income, wealth, etc.","D.5","1998","1000","Euro","2008","Western calendar year","120554000000",""
"France","4.9","II.2 Secondary distribution of income account - Uses","Current taxes on income, wealth, etc.","D.5","1998","300","1999 FRF euro / euro","1993","Western calendar year","119669000000",""
"France","4.9","II.2 Secondary distribution of income account - Uses","Current taxes on income, wealth, etc.","D.5","1998","200","1999 FRF euro / euro                    ","1993","Western calendar year","120670000000",""
"France","4.9","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","1997","1000","Euro","2008","Western calendar year","96016000000",""
"France","4.9","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","1997","300","1999 FRF euro / euro","1993","Western calendar year","99049800000",""
"France","4.9","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","1997","200","1999 FRF euro / euro                    ","1993","Western calendar year","111703000000","1"
"France","4.9","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","1997","1000","Euro","2008","Western calendar year","90583000000",""
"France","4.9","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","1997","300","1999 FRF euro / euro","1993","Western calendar year","90393300000",""
"France","4.9","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","1997","200","1999 FRF euro / euro                    ","1993","Western calendar year","88833000000","2"
"France","4.9","II.2 Secondary distribution of income account - Uses","Current taxes on income, wealth, etc.","D.5","1997","1000","Euro","2008","Western calendar year","88648000000",""
"France","4.9","II.2 Secondary distribution of income account - Uses","Current taxes on income, wealth, etc.","D.5","1997","300","1999 FRF euro / euro","1993","Western calendar year","87756000000",""
"France","4.9","II.2 Secondary distribution of income account - Uses","Current taxes on income, wealth, etc.","D.5","1997","200","1999 FRF euro / euro                    ","1993","Western calendar year","88491000000",""
"France","4.9","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","1996","1000","Euro","2008","Western calendar year","91011000000",""
"France","4.9","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","1996","300","1999 FRF euro / euro","1993","Western calendar year","94184900000",""
"France","4.9","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","1996","200","1999 FRF euro / euro                    ","1993","Western calendar year","108692000000","1"
"France","4.9","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","1996","1000","Euro","2008","Western calendar year","90864000000",""
"France","4.9","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","1996","300","1999 FRF euro / euro","1993","Western calendar year","92239100000",""
"France","4.9","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","1996","200","1999 FRF euro / euro                    ","1993","Western calendar year","89890000000","2"
"France","4.9","II.2 Secondary distribution of income account - Uses","Current taxes on income, wealth, etc.","D.5","1996","1000","Euro","2008","Western calendar year","81480000000",""
"France","4.9","II.2 Secondary distribution of income account - Uses","Current taxes on income, wealth, etc.","D.5","1996","300","1999 FRF euro / euro","1993","Western calendar year","80662000000",""
"France","4.9","II.2 Secondary distribution of income account - Uses","Current taxes on income, wealth, etc.","D.5","1996","200","1999 FRF euro / euro                    ","1993","Western calendar year","81434000000",""
"France","4.9","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","1995","1000","Euro","2008","Western calendar year","87135000000",""
"France","4.9","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","1995","300","1999 FRF euro / euro","1993","Western calendar year","90666900000",""
"France","4.9","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","1995","200","1999 FRF euro / euro                    ","1993","Western calendar year","106579000000","1"
"France","4.9","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","1995","1000","Euro","2008","Western calendar year","87352000000",""
"France","4.9","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","1995","300","1999 FRF euro / euro","1993","Western calendar year","91006200000",""
"France","4.9","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","1995","200","1999 FRF euro / euro                    ","1993","Western calendar year","88294000000","2"
"France","4.9","II.2 Secondary distribution of income account - Uses","Current taxes on income, wealth, etc.","D.5","1995","1000","Euro","2008","Western calendar year","76090000000",""
"France","4.9","II.2 Secondary distribution of income account - Uses","Current taxes on income, wealth, etc.","D.5","1995","300","1999 FRF euro / euro","1993","Western calendar year","75267600000",""
"France","4.9","II.2 Secondary distribution of income account - Uses","Current taxes on income, wealth, etc.","D.5","1995","200","1999 FRF euro / euro                    ","1993","Western calendar year","75653000000",""
"France","4.9","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","1994","300","1999 FRF euro / euro","1993","Western calendar year","87359000000",""
"France","4.9","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","1994","200","1999 FRF euro / euro                    ","1993","Western calendar year","104154000000","1"
"France","4.9","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","1994","300","1999 FRF euro / euro","1993","Western calendar year","88940500000",""
"France","4.9","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","1994","200","1999 FRF euro / euro                    ","1993","Western calendar year","86314000000","2"
"France","4.9","II.2 Secondary distribution of income account - Uses","Current taxes on income, wealth, etc.","D.5","1994","300","1999 FRF euro / euro","1993","Western calendar year","73791600000",""
"France","4.9","II.2 Secondary distribution of income account - Uses","Current taxes on income, wealth, etc.","D.5","1994","200","1999 FRF euro / euro                    ","1993","Western calendar year","74192000000",""
"France","4.9","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","1993","300","1999 FRF euro / euro","1993","Western calendar year","82121300000",""
"France","4.9","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","1993","200","1999 FRF euro / euro                    ","1993","Western calendar year","101019000000","1"
"France","4.9","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","1993","300","1999 FRF euro / euro","1993","Western calendar year","86831200000",""
"France","4.9","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","1993","200","1999 FRF euro / euro                    ","1993","Western calendar year","83813000000","2"
"France","4.9","II.2 Secondary distribution of income account - Uses","Current taxes on income, wealth, etc.","D.5","1993","300","1999 FRF euro / euro","1993","Western calendar year","70260000000",""
"France","4.9","II.2 Secondary distribution of income account - Uses","Current taxes on income, wealth, etc.","D.5","1993","200","1999 FRF euro / euro                    ","1993","Western calendar year","70786000000",""
"France","4.9","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","1992","300","1999 FRF euro / euro","1993","Western calendar year","77564200000",""
"France","4.9","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","1992","200","1999 FRF euro / euro                    ","1993","Western calendar year","96316000000",""
"France","4.9","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","1992","300","1999 FRF euro / euro","1993","Western calendar year","89844500000",""
"France","4.9","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","1992","200","1999 FRF euro / euro                    ","1993","Western calendar year","86821000000",""
"France","4.9","II.2 Secondary distribution of income account - Uses","Current taxes on income, wealth, etc.","D.5","1992","300","1999 FRF euro / euro","1993","Western calendar year","68188900000",""
"France","4.9","II.2 Secondary distribution of income account - Uses","Current taxes on income, wealth, etc.","D.5","1992","200","1999 FRF euro / euro                    ","1993","Western calendar year","68396000000",""
"France","4.9","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","1991","300","1999 FRF euro / euro","1993","Western calendar year","70139500000",""
"France","4.9","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","1991","200","1999 FRF euro / euro                    ","1993","Western calendar year","89328000000",""
"France","4.9","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","1991","300","1999 FRF euro / euro","1993","Western calendar year","89179100000",""
"France","4.9","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","1991","200","1999 FRF euro / euro                    ","1993","Western calendar year","87234000000",""
"France","4.9","II.2 Secondary distribution of income account - Uses","Current taxes on income, wealth, etc.","D.5","1991","300","1999 FRF euro / euro","1993","Western calendar year","63382300000",""
"France","4.9","II.2 Secondary distribution of income account - Uses","Current taxes on income, wealth, etc.","D.5","1991","200","1999 FRF euro / euro                    ","1993","Western calendar year","63691000000",""
"France","4.9","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","1990","300","1999 FRF euro / euro","1993","Western calendar year","65433400000",""
"France","4.9","II.1.1 Generation of income account - Uses","OPERATING SURPLUS, GROSS","B.2g","1990","200","1999 FRF euro / euro                    ","1993","Western calendar year","83007000000",""
"France","4.9","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","1990","300","1999 FRF euro / euro","1993","Western calendar year","89147400000",""
"France","4.9","II.1.1 Generation of income account - Uses","MIXED INCOME, GROSS","B.3g","1990","200","1999 FRF euro / euro                    ","1993","Western calendar year","88180000000",""
"France","4.9","II.2 Secondary distribution of income account - Uses","Current taxes on income, wealth, etc.","D.5","1990","300","1999 FRF euro / euro","1993","Western calendar year","57091300000",""
